Bone type,Bone #,R_BS,G_BS,R_G,Ronly_BS,Gonly_BS,sLS_BS,dLS_BS,LS_BS,R_LS,G_LS,MS_BS,sLS_LS,dLS_LS,dLS_sLS,MAR,BFR,BV_TV,Tb.Th,Tb.N,Tb.Sp,AP_BS,AP_R_BS,AP_G_BS,AP_RG_BS,AP_R_RG_BS,AP_L_BS,AP_NL_BS,AP_L_AP,AP_NL_AP,AP_R_R,AP_G_G,AP_RG_RG,AP_R_RG_R,AP_TRAP_BS,TRAP_BS,TRAP_L_BS,TRAP_NL_BS,AP_TRAP_R_RG_BS,TRAP_on_TRAP,TRAP_L_TRAP_on,TRAP_NL_TRAP_on,GFP_BS,GFP_R_BS,GFPonly_BS,Height_Width,Osteocytes_Density,Cortex_Width,AC_Intensity,RedBeads_Intensity,AC_RedBeads,AC_BR_Intensity,AC_BR_RedBeads,Calcein_Intensity,GreenBeads_Intensity,Calcein_GreenBeads,exp_name,gene_symbol,AP_Intensity,TRAP_Intensity,AP_Background_Intensity,TRAP_Background_Intensity
Male,AAA_E30_hF_M_s1,18.76008049,15.11209736,126.8865284,13.70589329,10.05791016,23.76380345,5.054187201,28.81799065,64.54398004,51.72722268,16.93608893,83.72879729,16.27120271,20.15070216,1.362497564,0.220181597,17.55950823,54.36501086,3.202194949,262.0258975,56.66928945,10.04116291,7.140065605,3.0475978,13.08876071,20.22882632,36.44046313,35.56226477,64.43773523,54.92788821,47.33476521,68.58469892,70.32391874,15.80040594,14.57627119,4.393220339,10.18305085,2.522033898,80.89355221,30.13953488,69.86046512,,,,1.081259006,491.9092445,572.5153657,44,243.3333333,0.180745467,27,0.110884886,81.33333333,237.6666667,0.342308838,AAA_E30F_v2.xls,AAA_E30,72,153.5,21.13360268,22.92555301
,AAA_E30_hF_M_s2,13.83092969,,,13.82407381,,,,,,,,,,,,,16.52654359,47.51187047,3.505390658,238.4674325,51.44838261,10.30658011,,,,,,,,70.93989072,,,,10.21705741,14.45501454,,,,84.57266587,,,,,,0.797269737,459.7240968,678.1075045,42.66666667,244,0.174960658,24.33333333,0.099772715,,242,,AAA_E30F_v2.xls,AAA_E30,73.33333333,146.5,22.44096761,22.97625652
,AAA_E30_hF_M_s3,19.31167617,20.75012827,123.4002276,13.48419663,12.54090413,28.0169727,8.209224142,36.22619684,65.7210737,54.25730413,22.21771049,80.02162217,19.97837783,25.7347991,1.647706183,0.407828921,15.60556645,52.95188997,2.892379074,305.4739223,44.96262769,9.078265962,9.088935574,6.199692739,16.84018254,25.92911811,22.79312103,48.05212243,51.94787757,48.2247712,38.1066554,70.96903088,65.88821567,9.011185131,14.74846367,6.105934282,6.70671898,3.390142227,75.69635313,47.65550239,52.34449761,,,,0.812529535,463.7018433,566.8198727,43.66666667,244,0.178960441,28.33333333,0.116114366,83.33333333,238,0.350545388,AAA_E30F_v2.xls,AAA_E30,69.33333333,153,20.02156084,25.10499408
,AAA_E30_hF_M_s4,13.90914202,28.59695566,78.77806063,10.07847577,19.2918597,32.5148908,9.305095963,41.81998676,53.86928311,68.38107295,25.56254136,77.74964393,22.25035607,28.61795237,1.648055049,0.396883876,13.98453079,50.25188986,2.782886541,309.0872299,41.76839686,6.847942247,11.68100596,6.300463269,16.18133686,27.86234282,25.29450695,52.41533865,47.58466135,42.27891947,39.27458834,78.61271676,71.82726204,6.915229354,13.20990577,3.084050298,7.643944408,1.489080079,63.5599669,28.74768661,71.25231339,,,,1.063277195,416.8750147,417.9060141,45,243,0.185343228,26,0.107050093,80.33333333,232,0.347611379,AAA_E30F_v2.xls,AAA_E30,79,152,21.52162029,23.54372041
,AAA_E30_hF_M_s5,18.52324695,27.42039485,67.96198763,11.98846367,20.88561157,32.87407523,6.534783281,39.40885851,47.03027934,69.45504825,22.9718209,83.51467241,16.48532759,19.83050342,1.224713382,0.281069971,18.76789716,60.36775336,3.641367055,223.0813363,51.02520958,8.46450896,13.80585214,3.613426344,12.0779353,25.88378744,25.14142214,50.79045377,49.20954623,48.68515122,48.91862958,78.36403765,69.46437138,5.141579286,8.781903729,4.211452915,4.570450814,1.595211813,91.4733461,48.43861629,51.56138371,,,,0.845593474,655.2414301,521.4694748,60,241.3333333,0.248853838,30,0.124340824,98.66666667,231,0.426984338,AAA_E30F_v2.xls,AAA_E30,102.5,143.3333333,31.18858494,24.42208444
,AAA_E30_hF_M_s6,30.40272012,25.25156896,120.4460126,18.49282781,13.34167665,31.83450445,11.90989232,43.74439677,69.42981206,57.75394053,27.82714454,72.81624741,27.18375259,37.41134053,1.470348248,0.410487895,14.70620041,50.82953471,2.92882079,296.7875026,55.7057092,13.52654321,8.684710987,8.213780674,21.74032388,30.42503487,25.28067433,54.59490262,45.40509738,44.12325225,32.13253481,71.44756492,70.92918798,3.168389722,4.450683964,1.770409654,2.680274311,1.047572354,88.50806176,38.42795528,61.57204472,,,,0.950647174,480.1529898,497.8628028,64,238,0.269410534,31.66666667,0.133234508,100.6666667,228.6666667,0.441453684,AAA_E30F_v2.xls,AAA_E30,101,136.8333333,33.13272067,24.52658553
,AAA_E30_hF_M_s7,27.95960469,26.12532076,109.5276005,16.73847177,14.90418783,31.6426596,11.22113292,42.86379252,65.34653279,60.37915458,27.04246272,74.27431264,25.72568736,35.34185412,1.688054582,0.460616486,10.86647302,50.73190703,2.221892625,421.4053819,53.26034524,11.66157324,9.833803362,8.268507707,19.93008095,29.76388431,23.49646093,55.45600223,44.54399777,41.52501592,33.99657608,74.72457754,70.55831563,2.450580676,3.36331388,1.443617974,1.919695906,0.743966991,83.49805474,42.67938701,57.32061299,,,,0.942968724,477.7059391,584.9360967,65.33333333,237.3333333,0.27570153,29.66666667,0.125314367,118.5,219.3333333,0.55414907,AAA_E30F_v2.xls,AAA_E30,102,140.3333333,32.4911732,23.26027809
,AAA_E30_hF_M_s8,28.01063062,26.08152402,96.63963621,17.17954643,17.83821696,34.74007638,8.243307063,42.98338344,58.57360969,60.63904942,25.61334525,80.7873409,19.2126591,23.79060313,1.623278328,0.374577234,16.22393593,56.14335795,2.834122138,300.5051582,60.89600508,13.05570712,11.9844854,6.414073053,19.46507107,31.44955647,28.15300671,52.71978185,47.28021815,47.51815601,43.83457145,79.01853233,77.45072871,5.388092296,6.423155569,2.985695592,2.914918498,1.373255521,84.84751876,50.69660638,49.30339362,,,,0.953235601,602.5911235,542.5069152,57,241.6666667,0.233171629,29.5,0.120675811,105,226.6666667,0.467600475,AAA_E30F_v2.xls,AAA_E30,94,139.6666667,34.19289834,22.97563325
Male,AAA_E31_hF_M_s1,23.19300646,17.3758639,145.060217,17.87597118,11.06936414,29.54252979,6.306499759,35.84902955,69.43922481,48.10272546,21.07776465,82.45804973,17.54195027,21.27610864,1.194759151,0.241452079,13.16918321,54.42007296,2.388273504,365.1858873,55.18978295,13.00172209,8.48386135,4.800306294,18.5484595,27.03232085,30.38543036,46.93172585,53.06827415,56.17065352,45.27007124,85.96731402,74.72082523,14.69948863,22.71111108,8.809209931,14.50034196,4.483390834,74.01676563,37.89075274,62.10924726,,,,1.308482318,652.1788207,526.06607,50,243.3333333,0.2054746,27.33333333,0.112331062,71.16666667,236.6666667,0.300866452,AAA_E31F_v2.xls,AAA_E31,77.66666667,188,,
,AAA_E31_hF_M_s2,24.77847411,22.45819059,111.9585059,16.85137667,14.53109314,31.38246981,7.927097444,39.30956725,63.03902947,56.58383658,23.61833235,80.37713395,19.62286605,24.93808732,1.313856903,0.309243874,12.06265103,47.43311955,2.680255498,325.7976159,57.76284702,12.68648505,10.38600241,6.087271608,18.77375665,29.15975906,28.60308796,49.83298163,50.16701837,51.10342145,44.55111071,78.97134404,74.67147569,17.50810292,24.59118334,9.604119068,14.98706428,4.692247061,74.9916247,38.62977823,61.37022177,,,,1.052656262,510.4888141,578.3577102,50.66666667,243,0.208484683,29,0.119325999,75.5,238.6666667,0.316437122,AAA_E31F_v2.xls,AAA_E31,80.66666667,177.6666667,,
,AAA_E31_hF_M_s3,18.71663953,17.41997418,109.7035169,13.62811344,11.35464052,24.03272188,6.065333662,30.09805554,62.38206143,57.70843098,18.0816946,79.9095076,20.0904924,25.22142963,1.590046633,0.287279633,10.920076,46.07621754,2.385506422,389.3997618,42.57922048,9.295715538,5.609343273,4.058295246,13.13482781,18.74417108,23.50963158,44.36046496,55.63953504,49.56073873,29.85027337,71.24011251,70.00423607,11.5146428,20.38445505,5.538141171,13.95657019,2.610625634,70.56625248,28.2025519,71.7974481,,,,1.246193832,552.5729915,533.7362873,49.66666667,244.3333333,0.203284265,28,0.11459797,68.66666667,236.3333333,0.291306408,AAA_E31F_v2.xls,AAA_E31,76,184.5,,
,AAA_E31_hF_M_s4,22.06670986,17.2350818,113.0841121,18.33003683,13.64235845,30.43813936,4.584057132,35.02219649,60.01653348,53.07247176,19.80312681,86.91099476,13.08900524,15.06024096,1.301078806,0.261487626,14.63542808,42.02141504,3.310313701,260.0647587,47.47367325,11.98261546,7.960164863,3.532136653,13.09592743,20.86469793,28.1895387,42.53393665,57.46606335,53.90287754,42.10150001,82.99319728,62.30486685,13.69576926,21.67111167,8.154796371,11.87994596,3.493534067,77.5950743,40.70327553,59.29672447,,,,1.316623153,590.953242,511.7293567,49,245,0.200056877,27.66666667,0.112967982,73.33333333,240.6666667,0.304660239,AAA_E31F_v2.xls,AAA_E31,74.66666667,169,,
,AAA_E31_hF_M_s5,30.77177792,32.55744182,95.0870757,18.13166995,19.91733385,38.0490038,12.64010797,50.68911177,60.8382769,64.15415616,31.66460987,75.00756695,24.99243305,33.53928162,1.4303869,0.465128996,12.76346455,48.43572093,2.473277564,367.4376347,60.22786027,13.80334206,12.76358311,9.846069582,23.64941165,36.41299476,23.81486552,60.81514454,39.18485546,45.30510626,37.68511502,80.71547574,77.35507137,19.29295554,21.72235023,11.23847926,10.48387097,4.544930876,87.34592492,51.7369398,48.2630602,,,,1.269874922,593.9553355,532.8849922,60.5,242,0.248971193,29,0.119341564,100.6666667,229,0.439992029,AAA_E31F_v2.xls,AAA_E31,94,191,,
,AAA_E31_hF_M_s6,23.56619684,33.43597756,70.34209205,11.79332377,21.66310448,33.45642825,11.77287307,45.22930132,51.99676486,73.97499129,28.5010872,74.02824385,25.97175615,35.14030192,1.456797796,0.420446229,10.49951827,49.19884536,2.148437976,418.9769278,63.78205128,9.591932458,17.12007505,8.505315822,18.09724828,35.21732333,28.56472795,55.21509989,44.78490011,45.66430964,49.87474379,91.27516779,86.15556383,13.25046904,20.70814809,8.077017749,12.63113035,3.963414634,79.02358874,39.44129295,60.55870705,,,,1.17155766,537.9375001,501.9114661,54.33333333,241,0.225482381,28.66666667,0.119000075,92.33333333,236.3333333,0.390865832,AAA_E31F_v2.xls,AAA_E31,94,178.6666667,,
,AAA_E31_hF_M_s7,28.75675891,30.3667903,95.68236025,16.99400489,18.60403628,35.59804117,11.76275402,47.36079519,60.86375805,63.86922493,29.56177461,75.26701702,24.73298298,32.89778797,1.428051378,0.428459264,11.60601139,47.96376102,2.415157378,366.2983617,52.27888212,11.38366941,11.0010261,8.516893243,19.90056265,30.90158875,21.37729337,59.34326968,40.65673032,39.85231617,35.59367026,77.08557657,69.44951262,15.71798233,22.24393596,10.98725788,11.25667809,4.736713209,79.32267224,49.60790334,50.39209666,,,,1.38009336,564.4736329,542.75575,59,242,0.242819401,30,0.123458881,96,231,0.401680672,AAA_E31F_v2.xls,AAA_E31,93,183,,
,AAA_E31_hF_M_s8,32.33036157,34.93375053,86.98983841,17.26102031,19.23620847,39.35735513,15.06934126,54.42669638,59.40166079,68.28574679,34.74801882,72.31259242,27.68740758,38.28850087,1.52492019,0.599487814,12.57338254,46.96454248,2.675431519,328.9436215,56.93739168,,10.33414149,,,,,,,,30.12367161,,,13.81317105,21.60938135,,,,76.01598413,,,,,,1.365533659,588.3702734,,60,242,0.245922567,32,0.131132947,92,232.6666667,0.394324602,AAA_E31F_v2.xls,AAA_E31,89.5,186.5,,
Male,AAA_E32_hF_M_s1,27.35408701,26.80262786,101.980855,15.77155411,15.22009496,30.99164907,11.5825329,42.57418197,64.11010234,63.17220647,27.07835744,72.71769119,27.28230881,37.65393708,1.443031192,0.412653688,,53.8205232,,,64.97208375,14.1991226,11.86966963,8.924364597,23.12348719,34.99315683,29.97892693,53.86512535,46.13487465,51.42718193,42.39671751,88.49803547,84.26572058,21.96120952,28.98993887,11.41418753,17.57575133,5.100086545,79.64458375,39.58726163,60.41273837,,,,1.412804091,643.0395672,486.3010178,53.66666667,243.3333333,0.220563764,28,0.115068924,85,238.3333333,0.356602861,AAA_E32F_v2.xls,AAA_E32,86,184.5,,
,AAA_E32_hF_M_s2,23.94915351,27.44020678,87.6207764,14.55010191,18.04115518,32.59125708,9.399051602,41.99030869,57.11273871,65.31320982,25.69468014,77.57405147,22.42594853,28.98247444,1.559719239,0.390514286,7.850332969,43.42435537,1.805419747,514.545362,52.57510421,10.92622323,11.35943845,7.422213142,18.34843637,29.70787482,25.22506334,54.09072455,45.90927545,45.82353753,38.92257145,83.50647486,76.71117357,11.92189522,22.42236358,10.05722213,12.92699844,4.785850529,67.18347713,43.7570728,56.2429272,,,,1.363460424,726.2477192,366.426946,53.66666667,244.3333333,0.219621205,27.33333333,0.111829068,88,239.6666667,0.367148734,AAA_E32F_v2.xls,AAA_E32,78.66666667,174,,
,AAA_E32_hF_M_s3,,27.23758402,,,20.44450827,,,,,,,,,,1.431382607,,10.82739984,43.58831151,2.492231465,358.3804301,64.42079084,,15.96833366,,,,,,,,54.72681597,,,25.01813212,31.72667642,,,,82.6731295,,,,,,1.139006297,591.1984903,431.7835049,48.66666667,244,0.199483727,28.66666667,0.117482048,98,232,0.422769677,AAA_E32F_v2.xls,AAA_E32,87.66666667,198.6666667,,
,AAA_E32_hF_M_s4,28.79373015,23.69404647,121.0482906,19.57529169,14.47560801,34.05089971,9.218438455,43.26933816,66.20101877,54.73650681,26.24388831,79.06247442,20.93752558,26.79262201,1.496079994,0.397439702,7.426457553,38.42286592,1.938076471,478.9979183,63.74356732,16.2702448,9.705638878,8.030814202,24.30105901,34.00669789,29.73686944,53.01101799,46.98898201,56.99509738,38.99651003,88.17837738,84.0803379,27.56888985,36.27431241,15.0575105,21.2168019,7.351185646,71.74169289,41.48306191,58.51693809,,,,1.814071973,769.3089058,446.7866333,53,242.6666667,0.218462153,31,0.127770083,87,237.3333333,0.366620609,AAA_E32F_v2.xls,AAA_E32,78.66666667,200.6666667,,
,AAA_E32_hF_M_s5,28.36008101,31.48373646,91.38548144,15.7545368,19.42258332,36.15640293,12.06115314,48.21755607,59.5419272,65.13368161,30.1393546,75.32439119,24.67560881,33.46993426,1.468019597,0.588714627,8.459488589,43.57871805,1.949257486,472.7013142,44.18296045,9.269481961,9.547442799,9.757738896,19.11170929,28.65915209,16.74798116,63.11596888,36.88403112,31.34516619,26.762556,63.87665198,59.8209584,12.43114911,27.7392856,13.32976877,15.68906538,4.660161507,77.53359009,46.12181549,53.87818451,,,,1.650516081,725.8872214,390.6373239,56,243.6666667,0.229508197,31,0.12704918,100.5,235,0.426866883,AAA_E32F_v2.xls,AAA_E32,83,183.5,,
,AAA_E32_hF_M_s6,32.05003251,33.885236,89.88375487,18.38755098,21.2339961,39.04485865,12.6512399,51.69609854,58.92994205,65.5476394,32.17366922,75.52241854,24.47758146,32.62439576,1.440217981,0.44972387,9.874085877,44.69617148,2.482875389,362.9954004,73.66572747,16.09434681,16.82213128,10.83435152,26.65974349,43.48187477,27.7617978,61.02832857,38.97167143,50.41978978,48.11054436,89.539393,87.4427328,17.98401772,22.40064505,9.893932532,10.32957573,5.609068199,76.56904635,48.65497836,51.34502164,,,,1.298051404,634.7171889,507.9578485,60,243.3333333,0.245901639,32,0.131147541,88,233.6666667,0.37294162,AAA_E32F_v2.xls,AAA_E32,90,194.6666667,,
,AAA_E32_hF_M_s7,34.34408227,32.73798287,105.5088824,19.33378749,17.72768809,37.06147558,15.01029478,52.07177036,66.15120527,62.76583403,33.54103257,71.0829607,28.9170393,40.74494999,1.334798807,0.450833682,9.966103985,46.83713458,2.425965515,366.3560449,76.13045556,17.34027095,14.9110054,13.10990714,30.45017809,45.36118349,30.76927206,59.47737074,40.52262926,50.46613513,43.99765575,91.71508001,88.63434389,25.94079266,26.81946136,14.39174631,12.42771505,8.383905351,81.4380478,53.65671495,46.34328505,,,,1.380438466,717.6522576,441.0009271,60.5,241.6666667,0.249119361,31.5,0.129640293,91.66666667,234.6666667,0.390808106,AAA_E32F_v2.xls,AAA_E32,82,207,,
,AAA_E32_hF_M_s8,31.27821885,30.17583015,105.5006455,17.71322334,16.61083465,34.32405799,13.5649955,47.88905349,65.67173279,62.69682623,30.7270245,71.63144098,28.36855902,39.94981096,1.613183174,0.493239206,10.95974202,50.23569465,2.182966212,410.5077701,,,,,,,,,,,,,,,26.84480878,11.13823999,15.70656879,,74.61423151,41.27736781,58.72263219,,,,1.739735128,772.9377205,333.001538,59.5,243,0.244417459,32.5,0.133500304,76.5,236.3333333,0.326973684,AAA_E32F_v2.xls,AAA_E32,86.5,197.6666667,,
Male,AAA_E33_hF_M_s1,32.92806376,29.38468324,112.7172483,20.50603526,16.96265475,37.46869001,12.42202849,49.89071851,66.0303146,58.71068179,31.1563735,75.2590036,24.7409964,32.98117391,1.102447389,0.365047418,10.51234837,45.06936806,2.348470761,382.1564021,46.21648227,11.48332421,8.971748502,7.851984151,19.33530836,28.30705686,17.90942541,61.06623693,38.93376307,34.9266137,29.50152079,68.15198316,58.58434057,12.77049375,25.97280482,12.98103579,12.99176904,4.581623187,78.98005604,49.97062748,50.02937252,,,,1.438333418,723.0870532,407.9047474,61,244,0.250092291,31.66666667,0.129816437,85.5,234,0.363861924,AAA_E33F_v2.xls,AAA_E33,97,173.3333333,36.39542754,25.6433072
,AAA_E33_hF_M_s2,,27.27547795,,,27.27547795,,,,,,,,,,,,9.931989508,45.0178279,2.204552304,409.2045436,46.32119939,,15.87124405,,,,,,,,57.84031634,,,15.74188076,26.80550049,,,,74.8895084,,,,,,1.121319826,704.1832299,470.8254729,,240.6666667,,,,92,230.6666667,0.399229891,AAA_E33F_v2.xls,AAA_E33,103,184.3333333,36.86271593,25.26011044
,AAA_E33_hF_M_s3,31.15929737,29.80645002,114.3853127,18.85140641,15.70858352,35.79505885,14.0978665,49.89292535,68.42765937,59.88345781,31.99539592,71.68888282,28.31111718,39.50124744,1.391960034,0.419555354,10.32807498,47.94792384,2.15769726,415.8122272,50.56847039,11.35743059,10.79626405,8.42171917,20.54772835,31.3439924,24.53696375,56.09065156,43.90934844,40.92501483,37.10554951,66.37554585,67.23646724,11.39973162,19.90429628,12.34451964,9.04171684,3.933829349,73.79205666,56.44633366,43.55366634,,,,1.179213718,603.9535432,524.4840601,63,238.6666667,0.26456157,30.5,0.127888572,86.66666667,232.3333333,0.373549373,AAA_E33F_v2.xls,AAA_E33,102.5,178,37.80391283,25.12678005
,AAA_E33_hF_M_s4,30.88991095,25.6226751,120.525555,18.40575249,13.13851665,31.54426914,12.48415846,44.02842759,70.06450807,58.14705106,28.25629302,71.78844087,28.21155913,39.38550618,1.54758464,0.467468037,10.88884024,57.06757747,1.905580689,472.1565145,50.27471647,11.96895416,8.479689487,8.612466652,20.58142081,29.0611103,21.21360617,57.74229595,42.25770405,38.98627913,30.4526116,73.83203206,66.71664587,15.34791048,24.85178459,11.62861243,13.22317216,6.221980058,72.25257953,46.84743186,53.15256814,,,,,889.1644918,,59.66666667,241,0.247764408,32.33333333,0.13417027,104.6666667,239.6666667,0.436638775,AAA_E33F_v2.xls,AAA_E33,95,188.3333333,33.61563635,24.18817346
,AAA_E33_hF_M_s5,43.35020848,33.77331758,128.334301,25.50163014,15.92473923,41.42636937,17.84857834,59.27494772,73.09640479,56.98592646,38.56176303,69.91766875,30.08233125,43.16130204,1.183971746,0.457149089,12.34368615,56.44213281,2.186963096,400.8129538,58.88157895,17.92763158,11.24226006,11.91950464,29.84713622,41.08939628,17.79218266,69.78310877,30.21689123,44.52186449,32.87128713,83.07484828,74.12301778,18.77902477,29.52329852,16.84027849,12.68302002,8.581656347,82.34041602,57.15008702,42.84991298,,,,1.147350371,766.777906,531.8817387,65.33333333,236.6666667,0.276220132,31.66666667,0.133948185,103.6666667,231.3333333,0.448701723,AAA_E33F_v2.xls,AAA_E33,102.3333333,189.3333333,36.90700476,28.41557218
,AAA_E33_hF_M_s6,31.90772432,35.54158607,82.70165209,17.02296234,21.79469467,37.44128212,13.74689141,51.18817353,57.42240216,69.43319838,32.46753247,73.14439946,26.85560054,36.71586716,1.324414817,0.429587639,12.03003177,46.09131632,2.607733864,338.32894,46.00682015,10.23493001,10.85935341,9.567560099,19.79828682,30.65764023,15.41862393,66.53673163,33.46326837,32.43408704,27.72486772,71.79885951,67.3560517,10.81300493,21.77160764,13.1735286,11.6814037,3.882287925,86.8204005,53.00166759,46.99833241,,,,1.337117192,695.0005237,477.2075741,65.33333333,241.3333333,0.270740116,36.66666667,0.151869918,93.33333333,234.3333333,0.398239958,AAA_E33F_v2.xls,AAA_E33,110,178,38.39267835,27.94282507
,AAA_E33_hF_M_s7,34.92466142,27.51967883,137.8897787,21.70277577,12.57861308,35.34925129,14.94106575,50.29031704,75.13866662,54.60294394,32.61569139,70.25838944,29.74161056,42.33837189,1.312450896,0.397695448,11.39855289,44.28608178,2.567343722,346.029688,43.20158405,12.91986371,6.091794224,8.609212683,21.5290764,27.62087062,15.58071343,63.9721169,36.0278831,34.42367701,20.94810168,60.34337729,57.28860956,8.928041963,19.63125283,10.38990479,9.241348043,4.73024029,79.97382199,52.92532717,47.07467283,,,,1.191403457,643.6012278,529.3995862,63.5,238.3333333,0.262885802,33.5,0.138631687,75,226.3333333,0.330396476,AAA_E33F_v2.xls,AAA_E33,99.5,170,35.34325911,26.703133
,AAA_E33_hF_M_s8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AAA_E33F_v2.xls,AAA_E33,,,,
Male,AAA_E34_hF_M_s1,23.88294404,26.22205339,81.49307761,12.85349,16.99436096,28.86566691,9.22769243,38.09335934,55.28623397,69.11043575,23.66052588,75.60333028,24.39666972,32.82607801,1.39343865,0.3171504,13.18610204,54.49934003,2.265050604,393.1052725,62.76876772,11.99970312,12.80840694,5.734084679,17.68199817,30.49040512,31.16052391,49.45652174,50.54347826,46.50617479,49.05220181,80.62098501,77.09163347,19.40185774,23.82075836,10.44604881,14.40450807,4.62229668,79.08660561,43.18329542,56.81670458,,,,1.282723728,807.7571844,456.3362691,55.5,242.6666667,0.228871204,30,0.123694861,93.33333333,239.3333333,0.390278167,AAA_E34F_v2.xls,AAA_E34,93.5,182,27.45511907,24.26519637
