AC_BR_Intensity,AC_BR_RedBeads,AC_Intensity,AC_RedBeads,AP_BS,AP_G_BS,AP_G_G,AP_L_AP,AP_L_BS,AP_NL_AP,AP_NL_BS,AP_RG_BS,AP_RG_RG,AP_R_BS,AP_R_R,AP_R_RG_BS,AP_R_RG_R,AP_TRAP_BS,AP_TRAP_R_RG_BS,BFR,BV_TV,Calcein_GreenBeads,Calcein_Intensity,Cortex_Width,GFP_BS,GFP_R_BS,GFPonly_BS,G_BS,G_LS,Gonly_BS,GreenBeads_Intensity,Height_Width,LS_BS,MAR_um,MS_BS,Osteocytes_Density,R_BS,R_G,R_LS,RedBeads_Intensity,Ronly_BS,TRAP_BS,TRAP_L_BS,TRAP_L_TRAP_on,TRAP_NL_BS,TRAP_NL_TRAP_on,TRAP_on_TRAP,Tb.N,Tb.Sp,Tb.Th,dLS_BS,dLS_LS,dLS_sLS,exp_name,gene_symbol,sLS_BS,sLS_LS,AP_Intensity,TRAP_Intensity,AP_Background_Intensity,TRAP_Background_Intensity
22.770833333333336,0.09369255792296163,36.95833333333333,0.1520934304776208,84.79726298323902,10.260502492378167,46.08539750275983,60.29541011911914,50.78177056170299,39.70458988088086,33.43327964931492,9.904905859112372,94.10272361101148,30.75908982542274,67.74079616407731,40.329996458297316,90.74534365924804,11.146379551632256,5.730482379547912,0.5176548419774124,24.85114411631874,0.36927233535748316,86.22916666666666,100.80841197293918,,,,22.108695103132604,39.4895727502625,11.77901660055531,234.20833333333331,2.7234722422164555,56.22788311424485,1.5228931321819008,33.25195495685549,1604.2424291493353,45.441118006936236,205.40829439308544,78.66046179511642,243.0,34.149045146645776,11.678024091673322,7.39791396074581,58.48538295362453,5.422763516710603,41.51461704637548,89.70269076822689,6.342367860418364,121.76524134652243,38.044220254955924,10.276026799466141,18.1500345453789,22.354963238001847,AAA_E26V.xls,AAA_E26,45.95185631477871,81.8499654546211,,,,
22.875,0.09426619438771511,37.16666666666667,0.1531907468051313,78.16374568256177,10.750222572977528,46.93244241570374,58.58504494159253,46.64775765804777,41.41495505840747,32.64000248234204,9.14973043399176,92.30631410934006,25.212693712528075,67.098855415157,35.62314563880476,89.44605218078829,12.467652546259117,5.415401871828605,0.33242485676749556,24.443127421349182,0.32267312969159656,76.85416666666666,101.38258840414957,,,,22.63683998416616,43.2721871361291,12.774850869290303,238.375,2.8672676917928017,52.515516030067744,1.0468452342685879,31.15991753225161,1604.172957550755,37.79431701542252,177.9473646018047,75.14464687875763,242.75,28.56216773210006,13.39373541105492,7.119033520768525,54.16655192934853,5.924753769264031,45.83344807065148,90.91285357844535,3.8159805126505333,199.61488128137597,62.57862129129357,9.804319034435474,18.416834014886724,22.92010947323926,AAA_E27V.xls,AAA_E27,42.71119699563227,81.58316598511328,,,,
22.666666666666668,0.09281683287252457,38.05555555555555,0.15583568676470264,87.526462712683,14.042174934394387,54.209796289907615,56.89170598126761,49.77340694765403,43.10829401873239,37.75305576502896,10.19867131732723,94.8595208491422,25.53256069593243,67.61112181549895,35.731232013259664,93.92201219395827,18.20047088849095,7.782908958025279,0.34232818510087887,21.271009524191797,0.3542269314740145,84.05555555555556,113.70174041794583,,,,25.69525971631602,49.27190919035987,14.522007492558652,237.19444444444446,2.7393066110291944,52.480476259759996,1.0958593098254912,31.82686424175868,1720.6177420325141,37.95846876720134,147.2349121553217,71.54129783678229,244.0,26.785216543443976,18.852534580879297,10.14298366245484,52.239378681252994,8.92805896918145,47.760621318747006,88.12080139653301,3.9879044904125025,201.9080035343142,52.78695670382495,11.173252223757364,20.813207027142166,26.5921356664275,AAA_E28V.xls,AAA_E28,41.30722403600263,79.18679297285784,80.08333333333333,149.11111111111111,,
22.791666666666664,0.09337319479025363,36.375,0.14903794001180182,81.94742262944702,10.610990416519133,53.59119745315457,52.91595272565914,43.75583783605118,47.08404727434086,38.191822526008366,7.308892407347246,93.51703990828042,25.24369257463981,70.06981258873566,32.884974835566865,89.75692535390556,14.455655361598648,7.470640181965764,0.3269197483251692,18.37713747143979,0.36488032698584927,86.79166666666667,117.46628137863263,,,,19.657075348606718,41.29373003751701,11.78105781004829,237.45833333333334,2.6371906875787587,49.2631700855581,1.1447096731930193,28.785941399215396,1440.5197235395087,36.767897947218884,188.66309368704253,75.25209802952622,243.91666666666669,28.312101466430935,17.731143761535993,10.005762152935661,54.28451813499557,8.287528549427929,45.71548186500442,88.26269723656449,3.9018368735543882,209.99267562533828,50.046650185662216,8.30871271287269,16.545828067043228,20.053135545251045,AAA_E29V.xls,AAA_E29,40.95445737268541,83.45417193295677,68.33333333333334,163.20833333333331,,
22.375,0.09189703322074425,35.083333333333336,0.14410915311885292,87.4359986578265,12.553394911556254,60.98395888902009,52.43897604397112,45.68446530273276,47.56102395602888,41.268299310996504,6.722029853214636,97.53893258248331,26.767626953416496,77.86302749241332,32.91596946720789,94.47666078748304,11.68691097052471,4.812387712232427,0.29064514820973336,20.860436288337173,0.32389842891693305,76.52380952380952,249.17570312652856,,,,20.772066768597284,42.36143541060518,13.045363372029081,237.08333333333331,2.973903673932652,47.70104005625056,1.055438095620726,27.48410761220719,1606.8233904316376,34.06491334590743,174.59271625615477,72.43802770753136,243.33333333333331,27.699241434122406,11.442380344887404,6.066618504224081,52.12299680155381,5.469214965249756,47.87700319844619,89.881869870723,4.162142950508558,195.60743351084625,49.69738254171558,7.267175168163815,14.79946311813654,17.567983596823204,AAA_E30V_v2.xls,AAA_E30,40.43386488808675,85.20053688186347,59.14583333333333,140.5625,20.63888022988606,19.359521833652003
19.8125,0.0812083635487745,32.25,0.13220819119933452,72.7615651862913,5.843728121317882,53.63696289667444,36.192910369033115,26.27880930492521,63.80708963096689,46.212091990702206,3.0399569355110314,91.30510666377997,17.453540827958207,74.63717851337228,20.493497763469236,87.4418594718338,21.871319862201005,6.651858974332118,0.15406130200626073,15.501737418378193,0.2808063275136543,67.16666666666666,239.8315569836771,,,,9.9941469070238,33.61833593720098,6.376960996671983,239.33333333333331,2.701066132203356,29.437935436094953,0.925622800846519,16.51528501142829,1644.1002209981286,23.060725732940664,244.5160236896857,78.13109786591363,243.41666666666666,19.46809114617903,26.14531192914812,8.793690412212232,32.69022358139222,18.193243365285188,67.30977641860778,74.17338326896987,3.493569164826997,245.18116520619998,44.745081906971734,3.592634586761633,11.74943380311462,13.480053912528284,AAA_E31V_v2.xls,AAA_E31,25.84530084933332,88.25056619688537,48.145833333333336,169.375,,
21.958333333333336,0.0900548152526044,35.541666666666664,0.1457968782737985,84.23044070336722,9.385988126877042,51.38226503640857,52.60565813960895,43.97387194790585,47.39434186039105,39.67028441863931,7.181099836399188,93.31888165880767,27.406783984629627,73.77489940195682,34.58788382102881,92.6074985989917,24.38807659729796,10.16393782314857,0.2995729899767471,18.963305682359763,0.3332687411364041,78.45833333333334,234.6949589928359,,,,18.337655544751165,38.59019401919505,10.165805249155156,234.16666666666669,2.7361041282948975,47.38609026318909,1.0833771431607986,27.778970279392553,1728.0405809253775,37.22028501403394,204.88669485013244,78.33754007998489,243.33333333333331,29.04843471843793,26.04163430850815,12.952000971886978,48.63106308376985,13.751712665103396,51.36893691623015,83.62255267085803,3.8101322311386716,216.302031309153,50.169721373247555,8.171850295596013,16.92773409917995,20.6410550662155,AAA_E32V_v2.xls,AAA_E32,39.21423996759309,83.07226590082007,61.583333333333336,179.5,21.6015369361074,25.77974104516891
23.690476190476193,0.09758770056669074,42.357142857142854,0.1744912958710682,81.88462062341465,12.322126041311716,50.794786798035545,62.45295674127567,51.17921421140477,37.54704325872433,30.84609531360162,10.85067427856548,93.24790462129255,29.058863402674337,65.66710958708411,40.13887337978881,90.42341125753501,22.284075565987912,12.05726131093882,0.36639819501234516,21.24497418494978,0.3318114665601367,77.61904761904762,267.3573734356235,,,,24.097914781135,43.245872276050676,13.700926948264875,234.85714285714286,2.8405347516054014,55.91037878466775,1.0314444715784015,33.95229511672579,1838.6252357400783,43.76092046377547,182.95849275491284,78.16929668583192,242.61904761904762,31.880088862137466,24.292069090854902,15.043285452447202,60.9267581806831,9.424071367469104,39.073241819316905,83.59722177902509,3.7921410846873047,211.64124876587488,58.0927267381334,11.994211448783844,21.415168961882596,27.35763835964435,AAA_E33V_v2.xls,AAA_E33,43.9161673358839,78.5848310381174,57.904761904761905,172.3095238095238,23.601269677424607,25.949897327620306
21.958333333333332,0.09043895626809835,39.375,0.1621800097642605,84.47647284190543,8.33252860766502,49.11404034357752,50.05445092830989,42.63060401098738,49.94554907169011,42.388655855627235,8.121351010828267,95.23711875296439,25.944593925658957,71.878149733085,33.95903123193861,93.69671230973762,18.124640179927106,7.003523451058925,0.35493989748020643,17.865161337878277,0.3028204858218177,71.875,257.8339647374448,,,,16.56980007198655,38.99086224621013,8.634689944217554,237.70833333333334,3.2100299155800958,45.229714809905374,1.3023768127673865,26.95566140820942,1673.0290803250136,36.262029970352174,207.88879169692632,79.4754134435689,243.08333333333334,27.282423665010526,18.983187479914726,8.742930832738944,46.81624913270244,10.183601653311927,53.18375086729756,87.85496285326195,3.559993173189724,236.7215266386295,48.29199829482439,8.681608006513471,18.46627568977903,23.00466407267455,AAA_E34V_v2.xls,AAA_E34,36.5481068033919,81.53372431022096,68.35416666666666,159.16666666666669,24.737724112653634,24.27776286732304
20.895833333333336,0.08604314888728495,35.958333333333336,0.1480660186811011,70.8800871214905,6.289507704724691,49.87002177456335,42.10825441236351,29.908915089306245,57.89174558763649,41.080980090655636,4.111659892052825,89.81195946683962,19.20173289215746,69.85570411169884,23.619407384581557,83.9067014017268,13.396801990691632,5.008744784320966,0.19308581702318614,22.911173585839947,0.3012190815475216,71.33333333333334,250.14327138668534,,,,11.892638613331046,33.506398321904356,7.076325851303908,237.45833333333334,2.9955499131376384,35.10244459894069,0.9044627148296649,19.923758112819762,1634.137630898538,27.51268310039904,254.76148917182033,79.75124053798334,243.125,22.86979904678869,15.01520763489883,6.366293778585278,42.463454093994024,8.57559593002882,57.536545906005976,89.1194173599142,4.20768081400975,187.01294651530793,53.599174393463144,4.745071626698825,13.25763885988769,15.394200128768928,AAA_E35V_v2.xls,AAA_E35,30.35737297224187,86.74236114011231,48.142857142857146,151.6875,20.661719181984274,21.785791890215727
19.541666666666668,0.08043900114659203,32.5625,0.13407113808629936,76.9792549767103,8.791414767692348,58.2805549187177,39.68561524070596,31.192264808653654,60.314384759294036,46.912756149885894,4.5747451564266255,91.61368935151026,17.679664829021164,71.34818068358912,22.461086697694515,89.05389411309156,7.276582731556861,1.9110399735565409,0.2014293919201322,18.330889509895833,0.3173862732970806,75.89583333333334,249.51407194331074,,,,14.933574390073922,43.23565186713277,9.89792907089908,239.1875,2.818530717311231,34.47653167159217,1.0418775910895568,19.849360510862933,2008.059347310497,24.405608256985833,169.12757514954254,71.5954899947285,242.5,19.3061482365814,6.376565603208598,2.3555856337671393,38.92168494596766,3.7528959031484352,61.07831505403234,84.07847519295117,3.704273989528541,223.3862145065233,50.266101815114,5.222189350133693,14.831141861861262,17.527121381939402,AAA_E36V_v2.xls,AAA_E36,29.25434232145848,85.16885813813875,53.47916666666667,167.16666666666669,20.00648579650386,28.852169494630125
22.9375,0.09434694329803278,36.47916666666667,0.1500596407261956,83.09263886808756,10.181731363473741,44.54263242438027,61.51845885278219,51.154767571262,38.48154114721781,31.87788145666492,10.675601546391842,94.34001667957978,30.297434661396416,68.5453036879772,40.973036207788255,92.27852127304755,19.627800425748376,10.25068007073001,0.37235024132333777,21.38525328778258,0.3806092164577918,91.6190476190476,269.129660674379,,,,22.31945460490712,41.41722290358259,10.844283969330775,240.95833333333334,3.071921749554302,54.797670682057785,1.119031706090597,33.28604718497262,1729.4084703776903,43.817698369113856,195.49515339604767,79.77889629008857,243.08333333333334,32.04327468122641,21.28047795423973,12.878578866032841,58.82757856945472,9.116859514830718,41.172421430545285,85.78163936532603,3.971446943541537,200.03054014873132,55.480565468812756,11.774423687887452,21.196119193671173,27.38672546920733,AAA_E37V_v2.xls,AAA_E37,43.023246994170336,78.80388080632883,59.979166666666664,158.89583333333331,20.768768204045116,21.979556541753986
